metal_linker,organic_linker1,organic_linker2,topology,Co2N2_selectivity,heat_adsorption,CO2_working_capacity,functional_groups1,functional_groups2
3,4,23,5,14.24852601,5.548826999999999,98.6603100046224,6,17
9,11,16,8,71.36342082,7.250527,349.2620271168413,10,20
4,3,27,0,12.75401449,5.054703,66.39395269611208,14,0
2,13,16,5,19.30195862,5.684769,85.38898092537113,5,7
2,10,28,5,50.30375504,7.414055999999999,206.4211250258508,17,12
2,18,21,5,37.45350066,6.357421,400.7976048008964,19,1
3,16,20,5,20.01335821,5.793788,60.00284906239989,19,18
2,4,8,5,11.75139023,5.192482,70.05634099081036,14,20
3,10,15,5,56.318512600000005,8.667049,121.85950775922969,20,7
3,11,14,5,13.06914477,5.342734,68.14640533004865,12,13
12,1,12,1,18.56472621,5.377213,122.87489360619124,20,4
9,4,18,8,82.53905743999998,8.796723,159.2757581367791,9,5
2,4,24,5,20.24030024,5.797716,128.97298636714177,20,5
2,1,25,5,50.17400219,7.0189960000000005,292.49137686496124,14,2
10,43,50,2,57.86128025,6.833463,107.39665615626382,10,20
9,11,16,8,90.910354,8.210469999999999,297.8595011305022,10,1
2,4,26,5,14.91037793,5.392193,104.48437569583533,6,20
2,24,29,5,17.99486976,5.553382,91.42797628212529,17,7
2,14,16,5,28.64840446,6.698384,268.92967101086964,19,20
3,14,23,5,23.79068093,6.374155,169.9656201578634,14,6
3,4,24,5,13.87323053,5.259171,62.333564844102085,8,20
3,11,17,5,14.50743944,5.393457,80.72441290755408,5,1
4,2,25,0,10.84515343,4.865387,65.7579127565343,5,16
4,1,5,0,38.61868761,6.895758,120.27378243880815,6,10
10,43,51,2,18.25912675,6.010638,72.5328193644272,18,20
2,12,17,5,13.45724284,4.974334,90.1291540021881,6,20
3,16,23,5,9.474626954,5.275648,51.812245978561215,2,4
2,10,25,5,51.53031459,7.326417,161.74084622858155,4,13
2,4,10,5,19.22545115,5.874358999999999,136.03743724028763,5,20
3,17,19,5,12.10907189,5.735264,108.46948864194144,3,20
9,4,18,8,104.1750992,8.702466000000001,317.84878540857443,18,13
9,13,16,8,52.30009611,7.451950999999998,154.57223205362584,1,10
2,13,18,5,9.278217241,4.974748,57.259606987158925,20,16
2,1,16,5,56.21401144,6.951688000000001,262.8180419729803,1,5
3,18,24,5,15.11641288,5.687257,83.74448835384926,10,20
3,13,13,5,17.82354025,5.891417,96.68335326535856,5,1
3,1,17,5,15.93330509,5.707109,92.53316377121773,19,20
3,14,24,5,18.19904699,5.833583999999999,117.2885381441483,17,20
3,25,27,5,14.6156686,5.229266,97.40622346920259,14,3
3,22,29,5,17.45176134,5.254975,62.00539266660906,17,5
3,10,18,5,53.06747055,8.492722,94.15867253971555,18,6
2,17,18,5,17.07007023,5.923858999999999,143.332995280682,16,19
1,9,15,5,29.753943300000003,5.774613,104.62237968999234,20,12
2,16,22,5,51.4952135,7.807364999999999,161.81909251235004,6,17
9,16,18,8,110.4486006,8.534895,453.3558317000265,20,20
3,9,14,4,27.41274737,5.685395,91.78784315684092,0,20
2,36,36,6,17.95702466,6.279769,70.29256553104804,4,5
2,4,12,5,13.39577342,5.008411,68.12065338855521,13,8
9,13,24,8,12.9097778,5.490078,74.86072884481281,5,0
4,1,4,0,144.1956293,8.983285,201.3283484424317,20,0
3,17,22,5,12.89431737,5.223489,84.14001176294046,10,19
3,14,29,5,21.29888328,6.002294999999999,80.66564565645369,17,8
4,4,19,0,16.61599608,5.518085,96.35749215953808,4,20
3,17,24,5,13.54123323,5.195899,76.44678431833039,12,1
3,3,15,5,11.80875702,5.240368,75.5918528760586,10,19
2,12,13,5,12.10248868,5.026556,53.781939349711486,0,20
2,1,14,5,26.43709255,6.640254,137.03598527934963,8,16
3,14,25,5,30.40809984,6.066411,166.35225959793144,12,0
3,22,24,5,61.39709475,8.200239999999999,102.66127029933988,17,0
3,2,18,5,9.528226314,5.539473,69.95927598056593,15,1
3,4,5,5,25.52806033,5.642182,104.83202690599644,5,20
2,10,12,5,16.06431712,6.029514,64.53832721965378,7,20
3,10,16,5,41.06505555,7.363767,266.26566567868537,10,20
3,16,28,5,18.24644545,5.53715,108.19348065362742,20,2
3,4,4,5,53.53619328,6.6704360000000005,277.22839923367104,0,10
2,14,17,5,27.94002585,6.599933,249.81842889179416,20,10
4,11,14,0,48.13321338,6.830706,149.28681113865022,15,5
4,1,11,0,40.84469274,6.828593,187.20093238507235,2,20
9,12,24,8,51.72605272,7.076388000000001,103.56754054805047,4,7
9,17,17,8,68.79815469,7.885416,145.93146522329653,18,20
2,32,58,7,18.9669092,5.493688,57.46331144743377,0,19
2,10,29,5,46.80863954,7.106856,354.51575333459425,15,5
10,42,56,2,33.32624042,6.436896,121.37665885622812,2,12
4,1,14,0,42.22062219,7.030074000000001,216.58769438966507,8,20
9,2,19,8,26.77160739,9.497385,123.96291313428809,8,9
2,16,17,5,19.50919372,6.000891,201.50745649704933,20,7
3,14,16,5,37.36552694,6.527319,144.9898685933065,16,5
3,16,22,5,17.29018512,5.97699,114.36668324393378,16,12
3,13,18,5,14.83029972,5.643822,106.4246854414354,6,8
3,14,22,5,28.10755115,7.413058,212.20689295791968,10,8
1,10,16,5,14.73930654,5.177275,65.88568200471317,6,16
3,1,3,5,15.70252526,5.896408999999999,77.19771753534033,1,13
1,16,16,5,20.70511067,5.971062,82.60942200956255,20,1
2,1,24,5,11.61184018,5.2786800000000005,86.6194615144219,12,20
2,36,36,6,63.91981678,8.349947999999998,202.82592288620268,3,20
3,12,18,5,51.65868601,7.028228,223.8112790551163,5,3
12,11,22,1,10.03112902,5.526664,78.58320500299571,20,6
2,1,10,5,30.14757342,6.874017,215.07988519991596,9,20
4,5,24,0,35.4858078,7.361246,127.82141236805155,16,9
3,4,18,5,25.15179035,5.640177,167.85412603195135,0,12
3,10,13,5,26.51787319,6.572686,111.81195858654846,15,9
2,4,18,5,62.04679602,8.982851,145.83935250949315,2,1
2,12,17,5,44.31237092,7.642852,349.4810836960834,8,2
4,6,20,0,11.80798256,5.482246,60.19598862360051,2,16
2,22,23,5,19.69424772,6.15326,62.43327107911506,3,16
2,16,16,5,39.87724321,6.882561999999999,219.08266133666177,14,15
2,10,25,5,26.51674742,6.114052,128.4191545484853,0,20
3,1,12,5,36.01532778,7.217183,180.61025120478624,7,10
1,9,15,5,19.3976131,5.847709,87.30419903566995,5,15
9,12,18,8,18.67448024,6.395344000000001,80.19567272419886,5,18
3,12,26,5,9.572823242,5.104774,57.75599216709932,3,20
1,6,15,5,22.1852163,5.979038,128.01983437878934,10,2
3,16,22,5,39.71834681,7.200504,219.1054419002905,3,8
9,4,11,8,51.86092885,7.1241520000000005,150.44762942443035,15,0
3,4,17,5,17.21887543,5.130542,63.438587256646485,1,17
9,1,24,8,12.64694457,5.353652,87.0653332706637,15,20
1,4,4,5,44.14369577,6.714915,160.1371275644243,13,2
4,1,11,0,131.3909939,8.879932,153.13590100917577,18,16
2,11,11,5,27.13669575,5.969983999999999,102.03530002919224,4,19
3,18,22,5,14.0470807,5.564071,52.79544189865601,7,9
3,12,23,5,9.911722447,5.258055000000001,80.1544035871902,2,0
1,15,22,5,20.97419409,5.685626999999999,94.10782896292088,2,20
3,38,40,3,16.91117407,5.112179,107.2395032825348,18,20
3,10,25,5,16.71570815,5.330407,84.44474307061256,8,20
4,5,24,0,34.17316382,6.642125999999999,204.73156655671545,0,20
3,8,15,5,8.858737643999998,5.067207,54.18868796406904,16,20
3,1,29,5,10.09293467,4.847266,51.97154484741472,7,20
2,11,18,5,10.82915465,4.883921,58.42537756938012,0,4
3,14,14,5,58.18038567,8.731752999999998,500.6926873848184,6,20
2,1,29,5,17.21786856,5.733246,180.10709788637635,14,7
9,11,2,8,23.1849035,5.886237,173.25757667877178,10,20
2,16,25,5,49.88090453,6.302693,203.1370921792481,17,2
3,1,10,5,23.69929754,7.685233999999999,162.47279564256752,12,7
2,16,18,5,53.50528552,7.547281,285.1695716534293,2,20
2,38,38,3,17.20888308,5.266876,52.90323688452269,9,20
2,4,13,5,13.95642851,5.482482,60.76022026478318,0,20
10,54,56,2,14.41077966,5.676065,100.25742560685828,15,20
3,38,41,3,32.81148349,6.505097,253.70135945466689,1,19
4,4,14,0,94.50014259,7.977644,239.72366782637496,20,5
2,13,15,5,20.10256735,6.476506,185.0179601138612,16,14
4,19,24,0,31.61779628,6.605527,166.9552842279023,7,0
3,1,7,5,17.10124711,6.457673000000001,165.42271355594795,1,8
2,2,17,5,25.07753387,5.749503,58.313620746360606,5,3
2,24,29,5,15.99340258,4.971335,59.05382398774829,0,4
3,13,18,5,10.7796805,4.992346,85.50403927935135,8,20
9,1,17,8,19.25511187,6.059955,128.69169592929063,0,14
3,14,26,5,25.1542998,5.880757,127.10134846552415,1,18
9,4,2,8,36.38999964,7.403917999999998,84.11970734753217,18,9
4,7,7,0,22.75285206,5.661798,87.53398559053427,2,15
2,38,41,3,26.59253438,6.11571,165.6254275569346,1,20
9,17,19,8,23.20665382,6.075278,78.36497380649382,0,20
3,4,20,5,14.52465632,5.754647,140.91115724446462,6,3
2,11,13,5,14.220044400000004,5.144261,53.0905987665421,5,7
2,1,1,5,17.00038485,5.350499,85.67571888930746,5,16
4,1,4,0,57.30902416,6.760476,224.56221227212623,0,20
9,11,18,8,41.23653419,10.318216,209.4583684331416,4,7
3,1,2,5,25.78126305,6.460483999999999,118.24796304132607,17,3
2,22,22,5,48.77013519,7.600071,155.30253070213146,10,13
12,2,17,1,10.6702386,4.806166,72.58003125716513,1,20
3,12,26,5,30.13624319,5.789867,85.96295208288785,2,5
4,3,7,0,12.58689145,5.22268,74.02296536353664,13,20
4,1,5,0,38.22913379,6.4106190000000005,96.59322147013165,20,12
12,4,12,1,17.14653086,5.695403,124.43767328643592,0,20
2,11,16,5,11.12434398,5.035496,74.93286729630398,14,12
2,13,24,5,21.68702588,5.965121,117.78360271170445,9,20
1,14,22,5,26.68290621,5.453528,86.01775749683536,17,4
4,2,25,0,10.95736357,5.205967,62.07224866856313,4,20
9,1,16,8,165.0895296,9.411273,269.3289911805657,14,20
3,10,21,5,15.11330484,5.735525,101.52191196480425,6,20
9,4,12,8,24.04416763,6.262704,70.8563019425866,17,0
2,1,13,5,19.52569818,6.082051,78.35440890741961,14,17
4,5,11,0,17.93774153,5.610813,63.810999949012825,5,20
3,8,10,5,11.46280306,5.604349,63.371236025048326,14,12
3,1,20,5,30.86264021,6.030508,137.76942038226787,2,20
2,4,29,5,13.09915983,5.616658,99.55172336400989,15,9
3,16,20,5,10.08425322,5.0736550000000005,51.70015900244566,13,6
2,25,25,5,37.565071,6.192181,105.37463351938652,2,16
10,46,53,2,22.85470418,6.116785,82.90920102079357,20,1
3,4,17,5,48.08923179,7.274192,143.77969241966397,10,0
2,16,22,5,25.93844833,6.459119,162.97264743001665,7,3
2,9,21,5,40.08081539,7.227378,176.0100630407027,5,6
2,14,14,5,79.499401,7.887671000000001,239.30519877710697,12,8
12,4,12,1,17.92803381,5.229213,107.29645469160674,4,13
3,13,15,5,18.56329112,6.08884,130.78404117563068,7,20
2,12,12,5,27.89224174,6.343212,143.40199727776053,8,20
2,1,22,5,17.84892263,6.302257,114.4918112673441,2,20
3,14,16,5,57.30303635,7.246205,338.1609594146025,2,10
3,16,17,5,20.68098432,6.017,99.63013472432637,17,1
3,12,17,5,8.345482287000001,5.159442,52.54337000980699,12,20
3,16,23,5,14.31445619,5.347088,67.4804865352766,5,20
3,14,14,5,33.46744589,6.483786,208.22111970562136,5,20
2,22,26,5,14.77159198,4.881284,65.09925732987577,8,0
4,19,24,0,21.71413322,5.988957,115.48755300508952,18,5
2,4,25,5,15.29908442,5.201602,61.570250885989545,20,10
3,16,26,5,12.1506494,5.036787,58.46532609400452,8,9
3,10,26,5,22.47368996,6.276305000000001,159.3507028895869,15,1
2,12,15,5,9.443143499,8.982103,100.59203576972465,9,12
3,1,14,5,31.627555600000004,7.399384999999999,185.3388689232408,5,9
3,8,9,5,23.96365272,5.638292,71.34476344822134,0,9
12,9,12,1,23.80680558,5.800375,181.11736636034888,9,20
2,12,22,5,48.1365864,7.267784,263.02141628015903,0,4
9,19,24,8,28.48954514,6.229030000000001,69.83612887573202,13,1
2,4,4,5,21.47486999,6.086059,124.547449190879,9,20
9,10,29,8,58.55385799,6.661936,577.844018410161,20,20
2,16,22,5,41.92379878,7.32375,199.96283523708848,16,1
2,12,25,5,12.36703692,4.788931,49.302257065693325,4,20
9,1,5,8,29.64874857,6.114973,117.13254080625552,9,20
2,13,27,5,11.62751113,4.956593,71.63018079977337,8,4
4,5,11,0,24.53487393,5.782803,90.93093079599277,16,18
3,24,24,5,200.3223853,9.185737,113.77504889577736,0,8
4,11,22,0,25.41311351,5.845982,112.28539812631205,20,7
3,2,10,5,22.78718904,5.268998000000001,86.31175882888522,0,7
3,1,28,5,17.81331872,5.149515,48.832449209986514,13,0
3,24,26,5,18.88254836,5.766843,99.99412851274289,15,4
3,4,18,5,27.38726529,6.062036,256.26268717397363,0,20
4,17,25,0,12.00212469,5.471371,78.3025748713367,17,12
12,13,22,1,23.42725537,6.482543,179.4058527103249,7,5
4,5,24,0,51.19007262,6.636444,143.8232726283451,0,5
2,16,28,5,9.917988367,4.649085,51.29605161285666,12,20
3,22,24,5,24.17838956,6.466716,99.96160843278008,7,13
2,16,29,5,15.5251134,5.451006,60.635422394468925,1,13
9,18,20,8,13.33585257,7.097698,80.92481583686822,0,5
2,4,18,5,14.90324564,5.469419,166.7190596876646,15,0
2,3,13,5,10.49108642,4.844332,56.73053665070764,19,14
2,14,27,5,26.3727772,6.147849,202.8491986794756,3,1
4,14,22,0,128.95926070000002,8.567203,160.29824227530617,4,1
2,1,8,5,13.39711487,5.155238,71.67953868763574,15,4
2,1,10,5,58.17021355,7.606510000000001,158.04989969107325,0,13
2,4,23,5,28.10510327,6.506873000000001,152.07924602520555,8,6
4,4,11,0,72.62627564999998,7.646394,179.97718264307306,15,20
9,1,24,8,14.32082654,5.803756,92.99075596236996,15,8
2,13,13,5,16.12614906,5.381875,74.70258551179555,13,0
3,4,18,5,54.30152847,7.202893,223.8362056138696,0,5
2,11,28,5,9.951408468,4.802895,60.89987502442055,0,3
2,14,17,5,12.71660781,5.854427,98.59378415576435,0,20
2,24,24,5,55.35059669,6.283294000000001,82.69096982429168,0,4
3,2,16,5,13.89515493,5.017787,64.1380165906696,7,12
9,11,16,8,63.40573133,8.197296000000001,204.83589493507336,20,0
3,10,28,5,29.91968642,6.632101,256.7088890833114,5,20
2,4,29,5,8.507393847999998,4.582523,43.27036000050469,8,20
3,10,27,5,36.94192429,7.101024000000001,111.72166171477346,9,10
2,1,2,5,15.74309345,6.489127,156.02705167145584,15,14
2,10,14,5,47.89823399,8.578971000000001,180.6490441935744,8,15
4,1,15,0,50.15479619,6.824617999999999,246.2805083143141,19,20
4,4,11,0,94.33128794,8.822992999999999,274.66343983030765,8,2
9,12,22,8,20.43639987,6.317078,100.3729791904826,10,0
2,17,27,5,10.68855237,5.160755,47.25778401828333,6,20
3,23,24,5,11.45973353,5.621745,87.10643733112434,19,1
10,53,56,2,26.76762888,6.851822,101.35700049331756,8,13
2,4,17,5,21.75307225,5.598529,126.70648536262507,1,6
2,1,22,5,86.77499326,7.718812,93.31331553722977,13,0
12,4,9,1,18.31669163,6.290545,162.47081472399108,20,5
2,22,29,5,15.72683408,5.294959,77.01151118915716,6,18
2,14,23,5,29.61031598,6.289994,117.42191999496032,7,8
3,13,14,5,15.99227106,5.667951,118.63424216372734,5,0
9,4,18,8,33.10231449,9.904272,166.75917328883702,5,1
3,4,26,5,18.4056208,6.274952,98.02393991194855,1,17
9,16,25,8,54.3011912,6.352276,81.00537319230915,20,18
3,5,25,5,23.98775165,6.741516000000001,130.88457279338385,0,14
3,16,23,5,17.13574085,5.308858,83.10267073509026,20,10
4,13,21,0,14.51347087,5.267903,61.12751558416043,18,20
2,12,22,5,27.16754159,6.149058,121.89664998253748,0,8
2,1,21,5,23.86696577,5.928403,119.31188139340983,3,20
9,11,18,8,64.85693488,7.030546000000001,353.5284305007986,0,3
3,18,26,5,8.655305052000001,5.153089,78.31528576553539,20,8
3,6,10,5,40.21364828,7.827447999999999,137.07428303849366,19,14
3,7,14,5,12.74027915,5.098714,98.35921038100705,8,20
2,18,25,5,21.49752157,6.392833,110.635292952157,18,6
12,1,24,1,18.82625629,5.2896540000000005,111.92751217017276,10,20
2,2,24,5,7.639678338999999,5.167127,75.14400020124039,20,14
4,15,24,0,69.53872687,13.142838,143.27010111588078,10,20
3,7,15,5,16.40326933,5.390333,117.63107198132036,14,20
4,14,19,0,19.97492896,5.689167,64.76959946345043,12,9
3,22,23,5,20.67699519,5.608348,95.55802643740591,0,10
2,2,2,5,20.98320011,5.934622,109.34769587748616,3,20
3,24,28,5,26.77975287,5.881218,164.41706722532044,0,14
2,1,16,5,32.22306798,6.413522,239.390543352441,2,20
2,1,17,5,13.89764354,6.127465,97.9138338544094,8,18
2,10,26,5,24.91710893,6.485203,111.24970786394218,17,20
12,1,4,1,31.32269546,6.607767999999999,107.62314118016748,1,13
3,13,15,5,15.44442797,5.790411,123.85957521521831,2,20
3,4,24,5,70.49328988,7.336902,158.685774554103,0,15
3,4,17,5,24.71373744,6.107614,114.41472051941186,3,13
2,14,17,5,41.12078323,6.837436,257.00256026226515,19,4
9,28,29,8,15.74874936,5.981577,130.6704685105828,0,15
4,13,21,0,19.64068831,6.49821,142.43927084962206,10,1
10,42,56,2,18.17812854,6.125636,76.95175347876862,6,20
9,18,19,8,19.90431313,5.087998000000001,58.79795533829447,13,20
9,17,18,8,34.99668803,6.867984,229.08250338696092,6,20
9,5,18,8,51.53245882,8.728666999999998,296.2528110884804,17,20
2,1,2,5,19.02506811,5.52345,81.55177656630408,20,0
2,18,22,5,21.79302333,5.76933,105.329237468677,20,0
2,5,11,5,44.01305861,6.803689,110.60376333148234,3,20
12,1,4,1,25.78958741,6.530007,175.52754429079724,7,0
2,12,29,5,9.733134977,4.298348000000001,44.25520668607981,1,20
1,17,24,5,12.75873019,5.665266,85.45187509017235,9,13
2,4,9,5,78.13117916999998,7.030807000000001,137.18884616282978,15,18
2,14,18,5,19.59674103,5.916171,181.53071803662783,20,20
3,4,5,5,19.76350651,5.872179,149.36918433611956,8,15
3,10,26,5,22.92028069,6.268004,83.83660106765262,18,20
3,11,17,5,14.8676321,5.64889,68.87109137592107,10,18
2,1,7,5,15.51003435,5.02766,74.60122851130222,3,20
3,14,20,5,7.494237951,5.167233,62.0207447855763,15,20
4,1,15,0,64.43520386,8.103923,332.86992589699366,1,20
3,14,14,5,46.69995819,6.800514999999999,250.22088551590284,12,15
2,1,10,5,34.1881046,7.316744,111.6272379292976,13,0
2,12,28,5,24.94253504,6.384965,143.61841263223403,16,2
4,14,22,0,110.440627,8.596168999999998,223.13314459578973,10,5
2,9,26,5,8.988380054,6.200074,95.64105994106735,12,1
3,18,25,5,19.85598805,6.595439999999999,146.32352202487894,14,1
3,13,18,5,29.21806821,6.413061,96.48889309177369,7,1
4,13,21,0,16.46984511,6.337252,52.01595043883607,15,1
3,18,24,5,11.68527679,5.591635,93.1868669014352,7,20
2,13,19,5,25.85629197,5.481937,107.45624879010434,19,0
2,14,25,5,19.80335084,5.601057,80.34358131123798,17,0
2,3,17,5,10.96214009,5.41709,74.72784222364487,19,20
4,3,27,0,17.94753281,5.140621,60.58094713361748,0,5
10,53,54,2,15.84510981,6.166844,69.28972550173712,6,0
3,1,22,5,16.84405043,5.73364,82.52044575017183,5,20
2,1,18,5,31.51030101,5.757166000000001,167.5525311786919,0,4
2,14,19,5,18.8938564,5.656048,78.4737592516487,7,4
3,4,10,5,31.46942117,7.066196000000001,228.44167622749015,16,4
9,17,17,8,83.84487695,8.021999000000001,622.0107440664942,14,20
10,43,49,2,15.62689151,6.198029,59.32768598093787,1,8
3,4,24,5,22.56846757,6.498654,109.5627906195754,5,7
2,10,11,5,34.38688764,6.732135,112.8268492038659,0,2
3,10,26,5,14.87868754,5.282033,114.14564574611528,16,20
3,14,28,5,18.52753267,5.342352,104.4505350034882,3,10
9,11,2,8,20.76217609,6.299712,75.28877233386685,6,15
3,1,23,5,16.67225196,5.29038,88.70850522980129,8,12
3,4,29,5,14.95267672,5.492072,125.71354992619624,15,19
3,12,26,5,17.87903914,6.010747,119.85217693512747,16,3
3,4,5,5,28.73296357,6.901383,214.42453130421808,9,6
9,1,11,8,51.55104075,6.370626000000001,123.50944785683669,3,10
3,22,25,5,12.87457381,5.234746,83.07510295156848,2,8
3,10,17,5,59.17448817,7.272750999999999,337.06897804935284,13,20
9,16,20,8,20.50293066,5.711519,153.89261190536695,13,20
9,13,21,8,22.48295382,5.595662,81.99286110265287,6,20
4,3,27,0,11.92287609,5.160294,59.69399084102693,4,5
2,4,9,5,57.86287321,7.164631,266.83402423356887,8,20
9,16,27,8,25.45213258,5.612729,193.27657473549024,12,20
12,1,10,1,22.18066144,5.723287,110.71238370008916,0,7
12,11,12,1,16.92195729,5.192413,88.00395852278913,2,20
9,19,23,8,20.62911089,7.674695,127.9792255479728,15,3
2,6,16,5,9.221814743,5.063539,60.52251003561318,14,8
2,4,28,5,20.38708379,5.4634730000000005,78.67498756370303,20,3
10,44,54,2,14.75357466,5.57741,103.1555094841558,13,1
3,14,18,5,18.80362279,5.475678,89.93832551265993,5,20
2,4,18,5,14.74247099,5.330864,110.62307728760238,3,20
12,4,4,1,15.34709905,5.74762,163.67686398393275,1,20
9,1,11,8,14.84226267,5.543667,91.67377526214896,15,10
3,4,28,5,13.00316387,4.855722,49.36449092430241,2,20
3,18,19,5,15.97798767,5.431557,115.97502405143604,10,14
9,10,28,8,49.40192381,7.585388000000002,178.80381853964226,5,7
3,38,38,3,17.62212087,5.490565,112.08152858948915,7,20
9,11,17,8,21.04162863,5.706896,108.3636745746512,3,20
3,4,18,5,24.24478188,6.631667,246.77903948937896,1,14
9,22,24,8,21.29666649,6.716383,75.31336873952402,5,18
4,17,23,0,18.69052498,5.964637000000001,103.35277595905728,9,18
12,4,9,1,30.05410705,6.285716000000001,312.6104113097887,8,20
9,12,18,8,55.08735078,7.061073,95.85631975970465,0,14
2,10,18,5,49.52117272,7.166988000000001,206.14511703753672,20,17
3,22,22,5,37.09578977,7.735367,107.76824346588998,5,1
9,6,18,8,29.55756247,5.694486,143.7836542568168,12,0
2,18,25,5,10.85968243,4.9511400000000005,56.2016313908044,14,16
9,16,18,8,65.04168331,8.250865,375.37267994913697,20,4
10,47,53,2,13.00589249,5.870695,62.21669064809351,8,20
3,40,40,3,32.86939984,6.976239,274.9095689634274,13,20
2,3,5,5,15.71707846,7.031809,152.95728818420218,19,20
2,12,13,5,29.42315848,6.446381,91.15692059025228,10,16
12,1,11,1,13.18711897,5.07365,76.56250297850274,1,20
4,1,5,0,27.73581421,6.941885000000001,162.91272464308005,0,20
3,10,21,5,26.40596634,5.380284,89.58109986271283,0,20
2,11,18,5,8.915877510999998,4.976844,61.71799439648062,5,15
9,7,18,8,63.21560542,7.232069,229.96830414371524,0,8
3,25,29,5,15.7199128,5.057238,51.148968408557735,10,3
12,1,9,1,23.67216983,6.287214,228.88771306028,14,20
2,13,17,5,9.808261584,5.363154,66.4274632353631,1,20
10,56,57,2,18.23126493,7.840385,103.17267744515142,16,4
3,15,27,4,34.08022226,7.632558,132.35573498946928,7,2
4,13,21,0,20.24865353,5.469816000000001,84.08817772685755,20,18
4,6,17,0,23.37075209,4.792001,102.6180202437548,4,20
2,4,18,5,19.70240878,5.773681,122.03894596694342,10,17
3,13,16,5,12.84592719,5.206379,62.00473236041693,18,20
3,10,22,5,28.54731168,10.213036,124.89906223819295,2,13
3,18,22,5,13.83508558,5.2963510000000005,75.09332170099373,20,16
3,12,15,5,29.3981844,7.249971999999999,107.63370607924163,12,10
12,25,26,1,11.38281714,5.288791000000001,51.33286368306839,0,3
3,4,29,5,15.8335686,5.571248000000001,72.14208317522905,1,15
3,4,5,5,40.79192447,7.020103999999999,197.18426678056807,20,4
12,11,24,1,10.67261208,5.170826,55.68956393880071,1,20
2,9,14,5,50.15260277,8.082123,230.40262054159464,4,20
2,4,18,5,26.24795416,6.283451,150.69772039470297,5,3
10,45,51,2,48.49683461,7.238567,105.7775853731393,0,1
9,17,24,8,17.1603558,5.881811,167.65108187786862,8,20
12,9,10,1,48.60859552,7.223575999999999,206.54179598246415,5,20
9,25,27,8,12.33352243,5.294932,68.89288148026166,14,20
3,10,15,5,15.6249168,9.75146,98.83364038005885,6,4
2,1,2,5,14.8720353,4.933485,84.24813690190318,6,20
9,16,24,8,103.0253363,9.071389000000002,195.33540944257925,5,16
2,12,14,5,20.73545697,6.140815,143.40926064587407,5,1
10,43,57,2,27.28167476,6.053494000000001,66.27575788771921,4,0
3,1,11,5,15.07318476,4.997029,63.334589031384624,6,20
3,18,26,5,20.37046869,5.281106,55.414546409774864,20,2
3,1,8,5,13.68456345,4.665982,79.58043242967345,20,2
3,13,29,5,17.61222478,5.033285,61.23002812048998,8,2
3,4,16,5,46.607539,7.248902,232.9203680522201,17,2
2,17,25,5,19.95008472,5.389893,91.26223942789842,19,17
3,1,17,5,23.17381789,6.02839,183.1743852254095,12,4
4,11,15,0,53.9561174,7.898128,144.6407316942131,14,20
2,10,25,5,20.51622602,9.362199,165.88921988069407,19,4
2,4,9,5,29.23997323,6.299713,168.13739738837893,13,20
2,14,17,5,47.37802357,7.973261,89.25754982856476,17,3
2,4,9,5,34.76819298,7.289233,209.8773327120537,20,18
2,6,18,5,12.04544457,4.952386,67.01348498088636,9,2
2,17,26,5,7.808037932,4.818437,58.19872746892844,13,3
2,9,24,5,41.31855797,7.337878999999998,118.03088738066045,17,20
4,1,22,0,27.68525196,6.799900999999999,201.09443497386647,12,20
2,10,23,5,18.70154684,6.455938,85.72837830813053,6,18
4,12,15,0,29.20744732,9.985984,162.38447968936896,4,6
10,43,55,2,17.94168185,5.662001,72.55593008115207,0,18
3,4,28,5,13.14424367,4.723147,61.536410193642425,12,20
3,2,18,5,8.925834349,5.170336,66.97386660935803,9,19
3,17,18,5,13.345387900000002,4.58491,43.101486691865176,8,20
2,22,22,5,102.2921793,8.853053,403.56643374108273,5,20
9,12,22,8,17.95215837,6.215604,80.8965877471543,5,12
3,10,22,5,37.5275128,7.438611,89.85083494220157,14,20
3,1,28,5,17.4293066,5.141025,77.4790079731915,3,9
4,3,7,0,19.27018453,5.45995,74.39669866828721,18,0
2,2,2,5,14.2064554,5.071378,53.23454551642837,9,20
2,4,27,5,13.11768183,5.680333999999999,56.09664270625432,9,16
4,11,15,0,38.35542731,6.839981,199.09651351300224,14,20
4,11,22,0,60.04236801,7.273898,202.58903803977284,3,20
2,22,29,5,18.70045633,5.624981,100.63479059566563,1,12
3,13,21,5,10.82346769,5.877797,97.35554496895598,3,7
9,2,16,8,168.04755669999997,9.801506,387.4996983974115,12,20
2,3,10,5,9.28546498,5.026635,60.616273514896896,20,14
10,47,53,2,29.91673332,6.087092,100.93902667369365,6,0
2,12,22,5,60.87062299,7.333335,122.8187675798594,4,0
9,3,6,8,10.00047743,5.347473,52.33256725796664,20,1
2,4,7,5,10.47743393,5.0284580000000005,60.23065469868781,16,9
4,19,24,0,24.23114438,6.04343,101.99485627492372,16,20
3,1,14,5,22.81327406,6.493366,203.35367261026963,17,9
9,16,16,8,42.20012958,8.907514,377.32041813939856,1,20
4,1,24,0,50.42237418,7.012952,235.3750563214965,15,5
2,1,4,5,20.10335495,5.626511,133.32225817821254,0,20
3,1,2,5,23.83396436,6.123536,128.22964667134147,1,5
1,15,24,5,19.48132377,5.361301999999999,56.43191317531284,10,17
3,4,25,5,32.1045912,6.420197,74.433675815047,10,0
3,12,18,5,11.95993507,4.969841000000001,59.31844169424793,17,20
